Age,Gender,Education,Income,Employment Experience,Home Ownership,Loan Amount,Loan Intent,Loan Interest Rate,Loan Percent Income,Credit History Length,Credit Score,Previous Loan Defaults,Loan_Status
38,1,4,49031,14,3,9600,4,11.11,0.2,11,538,1,0
31,1,2,94831,9,3,10000,1,14.28,0.11,9,696,0,1
22,1,3,147405,2,0,6000,3,6.92,0.04,2,656,1,0
27,1,4,36141,4,3,6480,2,14.56,0.18,7,708,0,1
34,0,4,37286,12,3,14000,4,8.9,0.38,7,640,0,1
36,1,2,112595,13,3,12000,4,13.48,0.11,12,708,0,0
32,1,0,44287,7,3,12000,5,7.5,0.27,7,691,0,1
28,0,3,127153,7,0,24000,0,11.01,0.19,6,601,1,0
29,1,1,33226,5,3,4150,1,8.6,0.12,8,636,0,0
34,1,3,47262,13,3,8000,0,11.01,0.17,9,658,1,0
23,0,4,61078,0,3,10000,3,8.94,0.16,3,627,1,0
22,0,3,38089,0,0,1050,0,7.51,0.03,4,581,0,1
22,1,0,56074,0,3,12000,5,12.68,0.21,3,668,0,0
36,0,3,69212,14,0,6200,3,11.01,0.09,13,601,0,1
28,1,1,64521,7,0,17050,2,12.42,0.26,7,629,0,0
30,1,4,97550,10,3,10000,5,7.99,0.1,6,515,1,0
22,0,1,22351,0,3,4000,1,10.91,0.18,4,644,0,1
23,1,1,65502,0,3,9600,4,20.0,0.15,2,652,0,1
24,1,1,39527,1,3,5000,3,11.01,0.13,3,649,0,0
32,1,4,68159,11,3,9000,3,15.05,0.13,6,675,0,1
35,0,1,40861,11,3,7600,5,15.27,0.19,6,624,0,0
22,0,0,36713,1,3,12000,1,7.45,0.33,3,585,0,1
33,0,4,80063,7,3,6400,5,14.96,0.08,6,664,0,1
24,0,3,63159,0,0,3500,5,6.76,0.06,3,623,0,0
26,0,0,62230,5,0,13000,3,15.33,0.21,3,597,0,1
41,1,3,162862,20,0,20000,3,9.25,0.12,13,591,0,0
33,0,1,99647,13,3,5000,2,7.51,0.05,5,632,1,0
22,1,3,95923,0,3,10000,0,7.88,0.1,2,601,0,0
25,0,3,51696,1,3,1925,5,6.17,0.04,2,572,1,0
31,0,1,80064,10,3,6000,0,14.35,0.07,5,664,0,1
24,0,3,65950,2,3,20000,5,14.68,0.3,2,665,0,1
22,1,3,55543,3,0,7000,5,7.14,0.13,2,651,1,0
24,1,4,57035,4,3,7000,5,6.62,0.12,4,666,1,0
26,0,1,94812,4,3,20000,2,13.85,0.21,4,663,0,0
23,1,1,97823,0,3,24079,0,15.25,0.25,4,507,0,1
24,0,1,69169,0,3,2000,1,9.32,0.03,3,552,1,0
23,0,1,72706,0,0,7000,0,12.99,0.1,4,612,1,0
23,0,1,19689,0,3,2500,0,7.29,0.13,3,632,0,1
34,0,2,55108,12,3,5487,1,7.72,0.1,7,657,1,0
28,1,1,58685,3,3,20163,3,11.93,0.34,8,577,0,1
25,1,1,61342,1,3,19000,2,10.99,0.31,4,645,0,1
26,1,4,41524,6,3,13000,1,13.57,0.31,4,649,0,1
39,0,1,127393,15,0,15000,2,7.12,0.12,15,687,0,0
27,0,3,56300,1,0,4000,4,10.37,0.07,7,627,0,0
23,1,0,65863,3,3,6000,0,14.09,0.09,3,669,0,1
22,1,1,14840,1,3,6700,1,7.66,0.45,4,543,0,1
23,1,1,24438,2,3,7772,3,14.49,0.32,4,655,0,1
33,0,0,106474,14,0,20000,0,13.48,0.19,10,645,0,1
23,0,0,49370,0,3,15000,4,7.49,0.3,3,616,0,1
23,0,4,73162,3,3,3000,0,8.32,0.04,3,659,1,0
22,1,3,41646,1,3,10000,3,15.28,0.24,3,620,0,1
22,0,0,121032,0,0,15000,4,13.85,0.12,3,576,1,0
23,0,0,30343,1,3,5550,5,12.53,0.18,4,631,0,0
26,0,3,42053,4,3,5500,4,16.89,0.13,3,513,1,0
27,1,1,48129,5,3,7000,4,13.79,0.15,7,541,0,1
25,1,3,71769,0,3,20000,1,11.12,0.28,2,646,0,1
26,0,3,36849,3,0,6500,5,6.62,0.18,3,633,0,0
23,0,1,31371,3,3,8500,1,6.03,0.27,3,638,0,1
22,1,3,63102,2,0,3000,5,14.35,0.05,2,616,1,0
31,0,3,181065,9,3,15000,2,11.01,0.08,10,608,1,0
22,0,1,36912,0,3,7000,3,10.13,0.19,4,661,0,1
32,1,0,48948,11,0,2200,1,11.01,0.04,8,679,1,0
25,1,4,184834,5,0,7500,1,11.71,0.04,3,663,1,0
35,1,1,144724,12,3,12000,2,10.99,0.08,7,492,1,0
34,1,4,69210,9,3,2616,0,6.33,0.04,7,662,0,1
26,1,0,49975,3,3,6600,0,13.85,0.13,4,638,1,0
26,0,1,53718,4,3,11000,0,15.31,0.2,2,602,0,1
27,1,3,65761,4,3,20000,3,10.99,0.3,8,599,0,1
35,1,1,48403,9,0,6000,3,7.13,0.12,8,689,1,0
27,1,2,57833,3,0,13500,2,6.17,0.23,9,676,1,0
22,0,3,22819,0,3,1800,3,12.18,0.08,3,678,0,1
33,0,4,49062,11,0,9000,1,13.16,0.18,5,681,1,0
22,1,4,60388,0,0,9000,4,14.34,0.15,4,657,0,0
21,0,0,44041,0,3,1500,1,10.37,0.03,4,656,1,0
31,0,0,47396,8,0,2200,0,7.49,0.05,6,637,0,1
24,1,1,75550,0,0,10000,0,7.49,0.13,3,686,1,0
26,0,3,40822,4,3,1723,2,16.09,0.04,5,638,0,1
49,0,4,154384,28,0,7671,1,16.81,0.05,12,695,0,1
27,0,0,123590,3,0,25000,1,15.57,0.2,10,701,0,0
26,0,0,37034,1,3,12000,4,11.47,0.32,4,631,0,1
24,0,3,140396,4,3,21500,1,15.33,0.15,3,572,1,0
22,0,4,23497,0,2,3625,3,8.49,0.15,3,557,0,1
29,0,0,37253,5,3,10200,4,17.99,0.27,5,635,0,1
22,1,0,20109,1,3,4801,4,13.03,0.24,3,629,0,1
38,0,0,144917,11,3,10000,0,10.28,0.07,12,692,0,0
23,1,0,87395,0,0,9000,5,6.76,0.1,2,616,1,0
37,1,3,36929,17,3,10800,1,12.21,0.29,14,675,0,1
27,1,0,81288,4,3,6000,0,9.99,0.07,8,646,1,0
24,1,3,19117,2,3,4139,2,13.38,0.22,3,496,0,1
27,0,1,77804,2,0,7503,3,9.92,0.1,5,610,0,0
23,1,0,65316,0,3,4500,2,8.49,0.07,2,542,0,1
25,1,4,59860,6,0,7001,3,7.5,0.12,4,663,0,1
40,1,1,174983,15,0,20605,0,9.98,0.12,16,610,0,0
27,0,4,90981,8,3,15000,5,11.14,0.16,6,668,0,0
23,0,0,22142,0,2,4988,1,9.79,0.23,4,671,0,1
27,1,1,39740,1,3,5000,3,10.84,0.13,6,689,0,0
27,1,1,32936,4,3,1500,1,10.36,0.05,5,636,1,0
21,1,3,67952,0,3,15000,2,16.0,0.22,4,569,0,1
25,1,0,30796,0,3,8000,2,12.72,0.26,4,663,0,1
25,0,1,74586,3,0,20000,3,14.74,0.27,2,649,0,1
26,0,3,66947,4,3,3000,1,11.01,0.04,2,606,0,0
21,1,3,33101,0,3,9000,3,7.9,0.27,4,577,0,1
29,0,1,29137,10,0,6077,2,14.06,0.21,9,601,0,1
25,1,1,55305,6,2,3000,3,6.17,0.05,4,704,0,0
23,0,1,102776,0,0,8000,1,7.14,0.08,2,649,1,0
25,1,3,114814,4,3,2400,0,9.25,0.02,2,669,1,0
24,0,1,60768,0,3,5000,4,14.74,0.08,4,511,1,0
25,0,4,54786,1,0,3800,4,10.65,0.07,2,645,1,0
26,0,0,37071,7,3,19075,0,7.49,0.51,3,588,0,1
25,0,0,89651,2,3,8000,2,7.29,0.09,3,622,0,1
28,1,0,43102,2,3,2400,0,7.29,0.06,9,591,0,1
27,0,0,26496,4,3,4000,3,11.49,0.15,9,685,1,0
25,1,3,38461,1,0,4750,1,11.01,0.12,2,666,0,1
23,1,3,17859,0,2,7750,4,17.04,0.43,4,626,0,1
23,1,0,44340,3,3,7000,1,10.63,0.16,3,687,0,0
25,0,3,91104,6,0,15000,0,9.78,0.16,4,684,1,0
27,0,0,39712,5,0,7500,3,11.59,0.19,9,628,0,1
36,1,2,56934,12,0,2800,3,7.51,0.05,12,636,0,1
26,1,2,24127,5,3,4000,0,7.42,0.17,4,661,0,1
39,0,0,15100,19,3,2000,5,10.65,0.13,11,622,0,1
35,1,1,32728,11,0,6012,3,16.16,0.18,8,648,0,1
28,1,3,58545,6,0,5000,3,15.27,0.09,8,711,0,1
22,0,1,73675,0,0,5300,4,11.01,0.07,4,528,1,0
26,1,0,42035,2,3,15250,5,13.22,0.36,2,607,0,1
25,1,0,57546,3,3,21250,5,10.99,0.37,2,610,0,1
23,1,0,74782,0,0,1700,0,16.77,0.02,4,509,0,1
30,1,0,64735,5,3,12000,0,7.93,0.19,7,607,1,0
30,1,4,51706,7,3,4383,3,12.13,0.08,5,668,0,0
35,0,4,92017,16,3,12722,3,15.61,0.14,11,594,0,1
30,0,1,72622,7,0,17000,3,16.89,0.23,8,656,0,1
24,0,0,82741,0,3,25000,4,14.09,0.3,3,688,0,1
29,0,0,73479,11,2,1000,5,6.76,0.01,8,670,1,0
35,1,3,87120,12,0,10750,0,7.51,0.12,9,596,0,0
28,0,0,112870,9,0,20000,3,14.74,0.18,8,562,0,1
22,1,4,55491,0,3,3989,0,7.67,0.07,4,610,1,0
34,1,1,83756,14,3,12800,5,15.7,0.15,5,712,0,1
25,1,1,97464,1,0,1000,0,5.42,0.01,3,579,1,0
33,1,0,40597,9,3,13800,5,13.47,0.34,5,640,0,1
22,0,3,36651,0,3,10000,1,11.86,0.27,4,532,0,1
22,1,0,48310,1,0,5000,1,6.62,0.1,4,646,1,0
28,1,3,60885,6,0,6000,4,15.99,0.1,9,653,1,0
24,1,0,66996,1,3,14500,1,6.62,0.22,2,635,0,0
33,1,1,19442,10,2,3774,5,8.25,0.19,9,683,0,1
22,0,4,63603,0,0,10000,1,13.87,0.16,2,665,0,1
27,0,3,66990,4,0,5000,4,6.62,0.07,6,667,1,0
25,1,1,47051,5,3,2110,5,10.41,0.04,3,663,0,0
22,0,0,74301,3,0,12000,1,7.49,0.16,2,532,1,0
21,1,4,51331,0,3,1000,2,15.58,0.02,4,716,0,1
23,1,0,53915,0,0,2000,3,19.13,0.04,3,534,0,1
29,0,0,120909,5,3,4000,2,11.01,0.03,7,616,1,0
22,1,3,51305,1,3,20000,5,6.99,0.39,4,602,0,1
25,1,1,60841,0,3,2100,3,11.49,0.03,3,666,0,1
25,1,0,41814,2,0,3754,3,13.03,0.09,6,564,0,1
23,0,1,44234,2,3,4000,4,13.57,0.09,4,632,0,1
35,1,1,38085,15,3,4200,1,14.79,0.11,6,682,0,0
25,1,1,95504,3,2,14000,5,6.92,0.15,2,698,0,0
24,0,3,120854,3,0,10000,4,6.69,0.08,3,577,1,0
23,0,3,32493,0,3,3800,1,7.9,0.12,2,594,1,0
25,1,4,205111,1,0,3850,1,6.17,0.02,4,693,0,0
35,1,4,61032,16,3,7200,5,11.99,0.12,9,693,0,0
24,0,1,169114,2,0,4000,1,16.45,0.02,3,663,1,0
24,0,1,76600,0,3,16800,3,15.65,0.22,4,684,0,1
22,1,4,60739,0,3,6000,4,11.89,0.1,2,674,0,0
27,1,4,44233,8,0,6000,0,7.29,0.14,10,706,0,0
22,1,1,60996,1,3,11000,3,11.01,0.18,2,625,1,0
26,0,4,65927,3,0,14000,4,7.88,0.21,3,642,0,0
40,1,3,164525,18,0,21000,2,9.99,0.13,16,612,1,0
23,0,3,60771,1,0,6000,0,6.33,0.1,3,607,0,0
24,0,3,94441,2,0,19553,2,15.62,0.21,4,581,0,1
22,1,1,82832,0,0,16231,0,11.2,0.2,3,613,1,0
27,0,0,28573,3,3,8500,5,11.01,0.3,7,620,0,1
27,1,1,62433,4,2,18000,5,7.49,0.29,6,570,0,0
22,0,3,42230,0,3,5000,0,16.89,0.12,2,658,0,1
30,0,0,58571,9,3,10000,1,12.65,0.17,9,671,0,0
31,1,0,124310,10,3,20000,5,18.17,0.16,5,689,0,1
21,1,1,38978,0,3,15000,3,12.61,0.38,4,640,0,1
26,0,0,53842,3,3,18225,2,14.91,0.34,4,663,0,1
28,1,1,96892,0,3,35000,1,15.62,0.36,10,660,0,1
28,1,0,144617,8,0,5000,2,13.06,0.03,5,607,1,0
21,1,0,60011,0,3,6000,5,15.99,0.1,4,640,0,1
22,1,1,51850,0,3,8500,3,7.58,0.16,5,618,1,0
24,0,0,62261,2,3,5000,0,14.74,0.08,2,578,0,1
24,1,3,147726,0,3,15000,1,11.58,0.1,3,581,1,0
27,1,0,157353,5,0,10200,0,7.51,0.06,6,693,0,0
41,1,3,70504,22,0,5200,0,12.87,0.07,11,654,0,0
24,1,0,24420,2,0,7000,2,5.99,0.29,4,694,0,1
24,1,0,53733,2,3,4000,0,17.58,0.07,2,628,0,1
25,0,3,304752,4,0,25000,2,17.26,0.08,4,583,0,1
24,1,3,22838,1,3,6000,4,12.21,0.26,2,515,0,1
33,1,3,96697,13,3,25000,3,11.86,0.26,8,617,0,1
23,1,1,35526,0,3,13450,3,12.61,0.38,3,603,0,1
30,0,3,70907,6,0,5350,0,9.99,0.08,9,568,1,0
21,1,3,23298,0,3,5000,1,12.92,0.21,3,661,0,1
29,0,1,40370,6,3,6000,5,9.99,0.15,6,630,0,0
35,1,3,22638,14,2,4000,3,16.29,0.18,7,526,0,1
32,1,0,46915,7,3,5000,3,10.25,0.11,9,624,1,0
23,1,4,78112,1,3,4000,2,11.01,0.05,2,635,0,1
25,0,3,58205,5,0,20000,2,11.52,0.34,6,652,1,0
43,0,3,67140,16,0,11750,0,10.99,0.18,17,676,1,0
37,0,0,94826,12,0,20000,0,16.35,0.21,14,666,0,1
25,1,1,34602,0,3,12067,0,13.46,0.35,5,644,0,1
30,0,0,166105,4,3,11000,5,7.49,0.07,10,605,0,0
32,1,0,14686,7,3,5600,4,13.48,0.38,10,666,0,1
26,1,0,112130,2,0,1500,1,9.63,0.01,2,551,1,0
29,0,3,37219,9,3,10000,1,16.82,0.27,7,623,0,1
42,1,3,48981,20,3,7200,0,10.75,0.15,17,563,1,0
25,0,0,76495,4,0,8825,3,15.7,0.12,3,689,0,1
22,1,4,71782,0,3,16000,3,16.32,0.22,3,562,0,1
22,0,0,21269,0,0,4750,0,13.85,0.22,4,667,0,1
28,0,1,61269,9,3,15000,0,14.91,0.24,7,712,0,1
30,0,4,66217,10,0,10000,3,7.9,0.15,10,685,0,0
24,0,3,8267,5,3,1050,4,11.01,0.13,2,665,0,1
22,0,4,28720,1,3,3500,0,10.37,0.12,4,554,1,0
28,1,3,47754,8,3,14000,1,7.9,0.29,8,584,0,1
31,1,4,87341,9,3,21000,0,11.99,0.24,6,590,0,1
25,0,3,106179,1,3,11000,4,11.14,0.1,3,517,1,0
30,0,0,45526,8,3,12000,1,10.05,0.26,7,487,0,1
22,0,0,91237,1,0,17000,3,16.02,0.19,4,667,0,1
22,0,1,61014,0,3,18400,0,9.99,0.3,2,649,0,1
29,1,4,80052,7,3,3150,0,15.62,0.04,8,694,0,1
24,0,3,73324,5,2,15000,5,16.89,0.2,2,632,1,0
22,1,0,27385,3,0,7200,4,7.14,0.26,2,636,0,0
32,1,0,53839,9,3,5000,0,18.25,0.09,5,588,0,1
27,0,4,103235,5,3,12000,4,11.94,0.12,5,652,0,0
31,0,3,91916,5,0,5000,4,12.41,0.05,9,595,0,1
25,0,4,34897,3,3,13000,4,7.9,0.37,3,689,0,1
24,1,1,27241,1,3,3532,0,12.59,0.13,5,595,0,1
23,1,1,22726,0,3,5000,1,8.59,0.22,4,690,0,1
29,1,0,71350,5,3,20000,5,20.0,0.28,5,724,0,1
36,0,0,41984,13,3,4000,5,14.59,0.1,11,614,0,1
26,0,1,207497,7,3,12000,1,11.49,0.06,4,659,1,0
23,1,1,57563,0,3,4000,5,11.8,0.07,4,505,1,0
33,0,0,77821,7,0,12000,5,11.01,0.15,9,630,0,1
29,0,1,53966,6,3,10000,4,15.33,0.19,8,646,0,1
35,0,1,73143,13,3,21725,5,15.62,0.3,10,576,0,1
38,0,3,35274,14,3,5400,1,13.47,0.15,11,586,1,0
36,1,0,53322,13,0,15000,4,13.11,0.28,15,613,0,0
21,0,1,29713,0,3,3600,1,11.99,0.12,3,591,1,0
29,0,4,97064,7,3,35000,0,12.68,0.36,10,680,0,1
30,0,3,73772,7,0,3000,1,7.12,0.04,6,668,1,0
26,0,3,18042,4,3,4000,5,11.01,0.22,3,629,0,1
25,0,1,37081,6,3,8875,1,7.51,0.24,4,729,0,0
27,0,2,289062,4,0,35000,1,7.9,0.12,7,695,1,0
51,1,0,22863,30,3,1000,4,14.65,0.04,20,707,0,1
27,1,3,94400,5,3,10000,5,13.85,0.11,5,671,0,1
23,1,3,39487,0,3,4882,5,14.25,0.12,3,664,0,1
29,0,1,151818,6,3,9000,3,16.77,0.06,8,679,0,1
30,1,3,58617,9,0,5000,3,13.08,0.09,7,667,0,1
26,0,1,96837,4,0,18000,1,5.79,0.19,4,636,1,0
26,1,4,51390,5,3,14000,5,6.92,0.27,2,675,0,1
30,1,1,138000,10,0,14400,0,14.54,0.1,10,710,0,1
24,1,0,69536,3,3,14400,3,7.49,0.21,4,625,1,0
27,0,3,83239,7,0,8000,0,14.26,0.1,7,582,0,1
23,0,1,109410,4,0,21000,5,7.49,0.19,4,677,1,0
23,1,3,48610,4,3,5000,3,14.84,0.1,2,577,0,1
25,1,3,61418,1,0,12000,0,16.89,0.2,4,640,0,1
24,1,0,109016,3,2,12000,3,13.35,0.11,3,676,1,0
24,0,3,25112,3,3,4800,3,11.14,0.19,4,654,0,0
32,0,3,66752,11,3,18000,0,10.38,0.27,7,588,0,1
30,1,1,77620,5,0,10200,2,6.62,0.13,8,674,1,0
23,0,3,40632,0,3,20000,1,16.0,0.49,2,649,0,1
23,1,1,80313,1,3,24000,5,11.01,0.3,4,632,0,1
25,1,1,52486,6,3,1500,1,7.49,0.03,3,650,0,0
23,0,0,46136,0,3,7000,0,9.31,0.15,3,696,0,1
24,1,3,57451,0,3,6000,5,8.9,0.1,3,662,1,0
22,1,3,121038,0,0,20000,0,11.83,0.17,2,611,1,0
24,1,3,127809,0,0,3245,1,7.58,0.03,4,643,1,0
23,1,0,40878,1,3,2793,2,15.62,0.07,4,563,0,1
24,1,3,67574,0,0,11700,2,13.57,0.17,2,608,0,0
25,0,1,106608,0,3,9924,4,14.83,0.09,3,680,0,1
25,1,0,72433,3,3,6000,3,11.11,0.08,2,624,1,0
21,0,0,16248,1,3,5000,5,10.75,0.31,4,606,0,1
27,1,1,124311,5,0,8800,3,7.29,0.07,8,617,1,0
24,1,3,41687,2,3,12000,0,11.12,0.29,4,558,0,1
27,0,1,42069,4,0,10625,5,13.47,0.25,10,585,0,0
33,0,1,52646,12,3,8200,5,7.88,0.16,9,599,1,0
34,1,3,85221,12,3,20000,4,11.01,0.23,9,530,1,0
25,1,3,63890,1,3,7798,3,13.91,0.12,2,633,0,1
30,1,1,44352,7,0,5000,5,13.85,0.11,5,650,0,0
26,0,1,36254,5,3,10100,4,13.55,0.28,4,692,0,1
22,0,4,29474,0,3,1500,3,18.79,0.05,4,515,0,1
23,1,1,87740,2,0,9000,5,6.76,0.1,2,631,1,0
29,1,0,173913,6,0,16000,5,6.62,0.09,6,687,0,0
36,0,0,26662,9,3,7550,0,14.61,0.28,13,686,0,1
25,1,1,63657,4,3,18000,5,12.98,0.28,4,572,0,1
25,0,1,45608,3,3,2800,2,16.29,0.06,3,628,0,1
30,0,4,132846,8,0,5000,2,11.01,0.04,7,710,1,0
21,1,1,231829,0,0,20000,5,6.54,0.09,4,629,0,0
25,1,0,53788,1,3,23982,0,10.43,0.45,4,588,0,1
24,0,1,32293,1,3,12000,3,7.9,0.37,2,632,0,1
22,1,3,62458,2,0,15500,5,10.99,0.25,3,621,0,0
28,1,0,56844,1,3,22500,1,14.96,0.4,9,600,0,1
30,1,3,73174,6,3,12000,4,9.98,0.16,7,645,1,0
31,1,4,80176,8,3,5000,3,8.17,0.06,9,684,1,0
28,0,1,60767,5,3,16200,3,13.99,0.27,5,644,0,1
27,1,0,21369,3,3,4000,5,14.42,0.19,8,566,0,1
24,0,1,69566,0,3,9197,4,6.42,0.13,4,653,0,0
23,1,0,94436,1,0,15000,4,8.49,0.16,2,620,0,0
25,0,1,84590,3,0,22000,3,19.79,0.26,3,631,0,1
25,1,1,101680,1,3,8000,5,16.45,0.08,2,624,0,1
22,1,1,42943,4,0,8000,1,6.84,0.19,3,679,0,0
21,1,0,26071,0,3,5000,3,20.0,0.19,2,586,0,1
32,1,3,96855,9,0,15000,2,15.18,0.15,7,579,1,0
21,0,0,31545,0,3,8500,3,13.61,0.27,2,679,0,1
21,1,0,36986,1,3,2400,1,16.93,0.06,2,653,0,1
37,1,3,78995,12,3,20000,4,10.25,0.25,16,627,0,1
47,0,0,97136,22,0,7000,1,11.01,0.07,15,696,1,0
22,0,3,36715,0,3,7200,3,8.9,0.2,2,633,0,1
29,0,4,67086,7,3,14000,2,11.71,0.21,6,620,1,0
24,1,3,43155,2,3,13400,3,11.01,0.31,3,622,0,1
21,1,1,54806,0,3,6000,3,10.82,0.11,3,536,1,0
24,1,3,105381,2,0,4000,5,6.03,0.04,2,546,1,0
22,1,3,58745,0,3,10000,5,13.49,0.17,4,527,1,0
35,0,0,65819,11,3,9000,1,14.46,0.14,8,568,0,1
26,0,4,65880,2,3,25000,0,14.83,0.38,2,592,0,1
28,1,0,63427,1,3,14000,0,8.97,0.22,6,615,1,0
31,1,4,22371,6,3,1041,0,13.74,0.05,10,667,0,1
30,0,1,121611,6,3,20000,0,17.9,0.16,7,549,0,1
29,1,1,72756,7,3,14000,3,7.51,0.19,8,615,1,0
24,1,1,142854,2,3,15000,4,12.68,0.11,4,678,0,0
25,1,0,48990,0,3,13293,4,15.25,0.27,4,676,0,1
23,0,0,65709,0,3,5153,0,7.62,0.08,4,658,0,1
23,1,0,118424,0,0,14500,1,8.55,0.12,3,608,1,0
28,1,1,178538,6,0,25000,0,15.7,0.14,6,660,0,1
22,1,3,25183,0,3,5000,3,11.35,0.2,3,576,0,1
25,1,3,69592,4,3,6850,3,11.01,0.1,4,574,1,0
27,1,0,60860,1,3,20000,0,11.01,0.33,9,545,0,1
26,1,1,81365,4,3,2400,3,12.99,0.03,2,698,1,0
26,1,0,37201,2,3,7000,3,10.71,0.19,4,674,1,0
39,1,4,130377,18,0,20000,2,14.54,0.15,14,718,0,1
25,0,3,51465,5,0,3500,4,7.19,0.07,4,661,0,0
24,0,4,58363,5,3,3277,1,10.82,0.06,4,731,0,1
43,1,4,71659,23,0,15000,4,11.01,0.21,13,727,0,1
23,0,1,38816,3,3,5000,0,9.91,0.13,4,676,0,1
25,1,1,59628,5,1,19500,4,15.57,0.33,3,687,0,1
25,0,0,59543,1,0,5600,3,7.49,0.09,3,713,0,0
27,0,0,60036,5,0,7500,0,16.32,0.12,7,697,0,1
23,1,0,32441,1,3,8000,3,12.23,0.25,4,706,0,1
24,1,0,47700,1,3,16000,2,13.06,0.34,2,537,0,1
27,1,0,76429,8,0,10883,3,8.26,0.14,4,624,0,1
21,0,0,43672,0,0,15000,0,11.01,0.34,4,499,1,0
31,0,3,31903,10,2,13672,5,12.66,0.43,10,637,1,0
25,0,1,39410,0,3,6000,3,10.62,0.15,2,642,0,1
30,0,4,29948,5,3,3000,5,9.77,0.1,7,613,1,0
30,0,3,85222,8,0,10000,0,11.01,0.12,7,549,1,0
24,0,0,54809,4,3,7800,4,10.63,0.14,4,673,1,0
33,0,3,73043,11,3,16800,3,12.1,0.23,9,637,1,0
24,1,0,65830,4,3,10000,0,14.11,0.15,4,662,0,1
29,1,3,29707,6,3,5000,4,10.74,0.17,10,664,0,0
28,1,4,133452,1,0,4800,0,7.51,0.04,9,675,0,0
28,0,1,124731,6,3,10000,0,9.88,0.08,8,684,1,0
22,1,1,46600,0,3,12000,4,10.5,0.26,4,663,0,1
38,1,1,66031,12,3,14000,3,11.01,0.21,17,688,0,1
26,1,1,72773,0,0,1800,4,12.13,0.02,3,695,0,0
21,1,3,61422,1,3,3600,1,7.88,0.06,3,605,1,0
31,1,1,90804,8,0,15600,5,11.83,0.17,5,676,1,0
27,1,4,38652,4,3,10000,1,13.99,0.26,10,668,0,1
34,1,1,40722,12,3,8875,3,7.66,0.22,7,712,0,0
27,1,3,50990,3,3,12000,0,16.0,0.24,5,627,0,1
33,1,3,173861,8,0,19000,1,11.01,0.11,8,670,0,0
23,1,3,77922,0,0,12000,0,15.62,0.15,4,647,0,1
29,1,0,111336,6,0,15000,0,7.86,0.13,10,654,1,0
23,1,1,68104,5,2,20000,1,11.01,0.29,3,658,0,0
22,1,3,70223,0,2,6500,5,7.49,0.09,3,650,1,0
40,0,0,98174,18,0,20000,2,6.17,0.2,14,686,0,0
24,1,3,76450,0,0,20000,4,19.13,0.26,3,623,1,0
50,1,0,71311,29,0,22000,3,17.74,0.31,13,630,0,1
26,0,3,96967,3,0,6300,5,5.79,0.06,4,624,1,0
23,0,3,144789,1,3,24000,5,11.26,0.17,4,616,1,0
53,1,3,32910,30,3,2500,0,11.01,0.08,28,639,1,0
24,1,4,46519,0,3,2000,3,11.83,0.04,2,679,0,0
22,0,0,65809,1,0,7000,3,10.65,0.11,4,679,0,0
36,1,3,44299,13,2,10000,3,16.29,0.23,17,586,1,0
25,0,1,47311,1,3,13000,0,10.74,0.27,3,630,0,1
30,1,1,65879,6,3,5000,2,15.13,0.08,7,582,0,1
36,1,3,46089,14,3,12110,1,14.6,0.26,14,657,0,1
41,1,3,47483,21,3,7500,3,8.49,0.16,12,635,1,0
25,0,3,98704,6,3,25000,0,7.29,0.25,3,597,0,1
23,1,3,54160,1,3,5439,4,12.63,0.1,3,674,0,1
29,0,0,67024,7,0,4000,4,10.99,0.06,8,664,1,0
30,0,3,95628,5,3,4098,0,14.69,0.04,9,605,0,1
37,1,1,55132,14,2,10800,5,6.03,0.2,14,704,1,0
30,0,1,59606,7,3,5000,4,15.31,0.08,7,665,0,1
36,1,1,166799,12,0,10000,5,13.98,0.06,12,687,0,0
25,0,3,75181,4,3,21000,3,16.32,0.28,4,546,0,1
25,0,0,108932,4,0,7500,0,6.76,0.07,4,654,0,0
22,1,1,75047,1,0,6000,3,14.74,0.08,2,553,0,1
24,1,3,231335,0,3,22000,3,11.01,0.1,2,668,1,0
24,1,3,59778,5,0,9000,0,7.49,0.15,2,675,0,0
29,0,3,66898,5,3,14000,1,11.48,0.21,7,601,1,0
22,0,0,63236,0,3,25000,1,11.11,0.4,4,635,0,1
32,1,1,44089,7,3,12000,5,7.38,0.27,8,671,0,1
47,1,0,37069,23,3,8000,0,12.18,0.22,11,655,0,1
28,0,0,137879,8,0,8000,5,18.64,0.06,10,635,1,0
36,1,0,52552,15,0,11000,0,11.01,0.21,12,665,0,0
23,0,0,110013,0,0,10000,4,13.61,0.09,4,663,0,0
33,1,1,109240,8,0,12000,1,12.98,0.11,5,653,0,0
24,0,4,47921,3,3,3000,3,14.61,0.06,4,681,0,1
24,1,1,52424,0,3,15000,5,11.01,0.29,2,592,0,1
40,1,3,48238,21,2,10000,4,7.29,0.21,11,691,0,0
25,1,0,152739,0,0,2000,1,11.01,0.01,2,591,1,0
30,0,1,131306,7,0,15000,3,16.35,0.11,8,654,0,1
25,1,3,59838,1,3,9600,1,7.51,0.16,4,668,0,1
25,1,1,541131,3,0,35000,0,11.11,0.06,4,532,1,0
24,1,1,136827,0,3,10191,4,10.09,0.07,3,615,0,1
28,0,1,20167,5,3,3089,1,8.53,0.15,7,631,0,1
22,1,0,47729,0,3,7000,4,8.9,0.15,3,626,0,1
28,0,3,101911,9,3,15000,2,11.86,0.15,9,628,0,0
35,1,0,50241,12,3,6000,3,11.2,0.12,10,601,0,0
